inputsize,user,system,TT,elapsed,STS,text,rodata,data,bss
2250,50.15,5.10,?,1:56.80,0.152,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.156,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.151,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.15,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.158,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.161,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.153,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.157,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.163,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.152,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.162,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.16,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.161,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.153,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.161,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.15,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.153,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.163,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.166,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.154,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.16,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.166,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.162,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.159,690,95,16,8
2250,50.15,5.10,?,1:56.80,0.153,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.152,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.158,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.164,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.164,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.165,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.152,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.161,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.154,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.16,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.161,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.167,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.153,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.169,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.155,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.154,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.15,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.167,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.154,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.152,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.167,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.165,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.153,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.152,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.153,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.157,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.157,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.15,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.15,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.159,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.164,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.15,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.151,690,95,16,8
2300,53.14,5.45,?,1:48.98,0.164,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.159,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.161,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.158,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.158,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.165,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.167,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.166,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.155,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.168,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.15,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.164,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.159,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.157,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.169,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.165,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.158,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.159,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.168,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.161,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.158,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.162,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.168,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.165,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.158,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.163,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.155,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.156,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.163,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.161,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.16,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.166,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.161,690,95,16,8
2350,53.37,5.66,?,1:58.27,0.164,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.164,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.155,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.158,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.151,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.157,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.161,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.151,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.167,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.162,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.164,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.159,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.165,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.159,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.167,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.165,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.158,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.157,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.151,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.153,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.154,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.157,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.152,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.152,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.166,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.159,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.167,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.157,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.165,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.153,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.167,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.151,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.16,690,95,16,8
2400,54.00,6.15,?,2:03.35,0.158,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.16,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.151,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.152,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.152,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.152,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.156,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.161,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.169,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.152,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.167,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.163,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.163,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.164,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.168,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.15,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.157,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.15,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.155,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.15,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.158,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.161,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.154,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.169,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.152,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.167,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.163,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.158,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.153,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.152,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.159,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.168,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.161,690,95,16,8
2450,57.14,5.55,?,2:02.37,0.156,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.158,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.161,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.152,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.162,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.167,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.163,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.154,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.156,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.168,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.167,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.159,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.158,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.164,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.157,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.152,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.152,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.152,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.152,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.155,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.155,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.169,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.153,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.162,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.166,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.158,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.167,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.166,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.158,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.16,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.15,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.159,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.16,690,95,16,8
2500,57.81,5.60,?,2:00.88,0.157,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.162,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.16,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.15,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.151,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.161,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.162,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.152,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.152,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.153,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.156,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.168,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.155,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.167,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.162,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.16,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.152,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.154,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.151,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.167,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.157,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.151,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.153,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.151,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.162,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.153,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.156,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.165,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.159,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.167,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.169,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.16,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.151,690,95,16,8
2550,58.84,5.91,?,2:05.51,0.162,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.152,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.167,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.161,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.151,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.152,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.169,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.159,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.164,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.151,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.167,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.16,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.156,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.156,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.157,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.167,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.153,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.153,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.156,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.166,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.163,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.162,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.168,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.168,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.166,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.158,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.159,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.155,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.15,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.169,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.164,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.161,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.164,690,95,16,8
2600,59.98,6.12,?,2:15.41,0.16,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.162,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.164,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.161,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.157,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.169,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.166,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.155,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.153,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.163,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.154,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.15,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.151,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.163,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.153,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.152,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.152,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.164,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.154,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.151,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.162,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.163,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.151,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.165,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.151,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.165,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.163,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.163,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.152,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.169,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.162,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.154,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.16,690,95,16,8
2650,60.76,5.92,?,2:09.14,0.163,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.156,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.161,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.161,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.169,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.154,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.154,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.161,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.159,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.168,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.158,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.165,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.166,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.166,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.153,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.159,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.166,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.159,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.155,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.154,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.16,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.158,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.152,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.156,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.155,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.161,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.157,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.165,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.152,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.159,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.161,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.16,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.169,690,95,16,8
2700,62.15,5.84,?,2:09.70,0.163,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.159,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.167,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.155,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.164,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.155,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.151,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.164,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.166,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.154,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.15,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.15,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.16,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.166,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.156,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.153,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.166,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.164,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.158,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.156,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.157,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.169,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.153,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.153,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.169,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.16,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.155,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.15,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.152,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.165,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.168,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.163,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.164,690,95,16,8
2750,62.52,6.36,?,2:19.88,0.168,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.152,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.164,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.153,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.167,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.168,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.163,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.155,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.166,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.158,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.16,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.153,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.157,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.162,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.157,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.156,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.161,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.153,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.153,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.163,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.163,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.154,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.161,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.157,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.168,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.169,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.162,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.169,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.151,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.156,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.153,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.169,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.155,690,95,16,8
2800,63.13,6.18,?,2:15.30,0.15,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.168,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.167,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.162,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.162,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.15,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.168,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.165,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.162,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.168,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.169,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.169,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.164,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.167,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.16,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.162,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.162,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.165,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.154,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.16,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.159,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.165,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.167,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.159,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.16,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.166,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.161,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.167,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.151,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.169,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.163,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.169,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.169,690,95,16,8
2850,65.72,6.22,?,2:11.92,0.15,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.153,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.165,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.162,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.161,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.157,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.151,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.162,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.151,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.168,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.167,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.168,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.151,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.151,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.152,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.157,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.154,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.161,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.16,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.163,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.158,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.166,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.152,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.158,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.169,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.163,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.169,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.151,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.158,690,95,16,8
2900,68.76,6.40,?,2:18.61,0.154,690,95,16,8
